,Total_Stops,Price,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Day,Month,TotalTime,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,dep_timezone_Morning,dep_timezone_Afternoon,dep_timezone_Evening,arrival_timezone_Morning,arrival_timezone_Afternoon,arrival_timezone_Evening,Additional_Info_1 short layover,Additional_Info_2 long layover,Additional_Info_business class,Additional_Info_change airports,Additional_Info_in-flight meal not included,Additional_Info_no check-in baggage included,Additional_Info_red-eye flight
143,1,6442,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,8.583333333333334,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
144,1,9486,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,21,5,11.833333333333334,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
145,1,10844,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,5,27.583333333333332,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
146,2,15318,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,8.416666666666666,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
147,1,5117,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,4,20.916666666666668,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
148,1,6147,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,4.833333333333333,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
149,1,7005,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9,6,8.166666666666666,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
150,0,3873,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,4,2.3333333333333335,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
151,2,9270,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,3,24.416666666666668,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
152,0,3898,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,6,2.8333333333333335,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
153,1,14781,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,5,12.333333333333334,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
154,1,8586,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,5,12.25,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
155,2,10697,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,5,23.583333333333332,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
156,2,14300,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,6,16.583333333333332,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
157,0,8855,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2.8333333333333335,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
158,1,10844,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,5,25.75,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
159,1,17024,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,26.166666666666668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
160,1,9314,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,28.833333333333332,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
161,0,4777,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,3,2.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,1,7662,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,6,25.25,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
163,1,6442,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,9.333333333333334,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
164,1,5264,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,12,6,4.5,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
165,1,12898,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,5,15.416666666666666,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
166,0,6092,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,3,1.5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
167,0,3311,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21,5,2.6666666666666665,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
168,1,6540,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,9.166666666666666,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
169,0,3419,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,5,2.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,1,5177,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,4,22.583333333333332,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
171,0,8246,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,4,3.0833333333333335,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
172,1,14676,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,6,11.5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
173,1,13587,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,27,6,9.5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
174,1,9663,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,12.166666666666666,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
175,1,13044,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,6,17.583333333333332,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
176,1,5073,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,4,5.083333333333333,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
177,1,9345,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,21,5,25.833333333333332,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
178,1,9663,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,20.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
179,1,14277,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,21,5,13.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
180,1,10262,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,18.416666666666668,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
181,0,5678,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,27,3,1.5,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
182,1,13727,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,15,5,9.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
183,1,9663,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,16.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
184,0,3858,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,5,2.3333333333333335,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
185,1,4812,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,24,6,4.5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
186,1,5775,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,6,5.75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
187,1,10539,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,24.166666666666668,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
188,0,4804,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,6,2.5833333333333335,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
189,0,3383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,6,2.75,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
190,1,8738,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4.916666666666667,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
191,1,7165,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,25.583333333333332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
192,1,6412,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,6.333333333333333,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
193,0,8016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,6,3.0833333333333335,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
194,1,11087,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,3,18.666666666666668,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
195,0,3543,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,27,6,2.25,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
196,1,12471,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,6,12.166666666666666,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
197,1,10262,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,19.416666666666668,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
198,0,4441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,2.8333333333333335,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
199,1,12537,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,27,3,8.416666666666666,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
200,1,10091,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,3,9.25,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
201,0,6961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,6,2.8333333333333335,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
202,0,5013,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,4,3.25,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
203,0,6934,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,2.8333333333333335,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
204,1,10877,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,6,12.333333333333334,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
205,0,7229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,4,2.9166666666666665,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
206,1,7048,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,9.583333333333334,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
207,0,4878,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,27,6,2.5833333333333335,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
208,1,10844,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,5,9.5,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
209,2,15129,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,29.333333333333332,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
210,0,3943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,5,2.9166666666666665,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,1,5583,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,6,6,5.25,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
212,1,9646,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6,6,9.083333333333334,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
213,1,7677,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,6,10.75,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
214,1,6842,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,4.916666666666667,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
215,0,4995,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24,6,1.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
216,1,9555,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9,6,11.666666666666666,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
217,0,4077,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,2.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,0,7229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,5,2.9166666666666665,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
219,1,12192,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9,6,10.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
220,0,5911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,4,2.75,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
221,1,8372,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,6,10.25,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
222,0,4995,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18,3,1.4166666666666667,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
223,1,14323,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9,5,9.25,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
224,2,13014,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,22.916666666666668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,2,13591,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,28.833333333333332,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
226,2,18799,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,37.416666666666664,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
227,0,3943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,4,2.8333333333333335,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
228,0,1965,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,21,5,1.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
229,0,4995,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,27,5,1.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
230,1,14641,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,3,25.666666666666668,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
231,0,4460,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,4,2.5833333333333335,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
232,1,10191,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,6.25,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
233,1,13843,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,3,17.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
234,1,6349,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5,5.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
235,0,4409,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,2.5833333333333335,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
236,1,17024,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,25.5,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
237,1,13727,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,18,5,13.916666666666666,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
238,0,8855,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3,2.9166666666666665,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
239,1,12524,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,24,6,10.25,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
240,1,13555,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,8.666666666666666,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
241,1,10844,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,5.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
242,1,13587,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9,6,12.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
243,0,3543,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,12,6,2.25,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
244,0,4842,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,18,3,2.25,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
245,0,3943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,4,2.8333333333333335,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
246,1,10577,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,9.166666666666666,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
247,1,6979,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,5,10.416666666666666,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
248,0,11982,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,27,6,2.3333333333333335,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
249,1,5264,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,6,6,4.5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
250,0,8001,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,3,3.1666666666666665,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
251,2,10651,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,23.5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
252,1,10844,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,5,27.333333333333332,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
253,1,6601,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,27,3,12.583333333333334,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
254,1,6587,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,3,24.25,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
255,0,3173,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,21,3,1.3333333333333333,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
256,0,5228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,5,2.75,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
257,0,5769,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,6,3.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
258,1,14714,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,11.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
259,2,13014,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,13.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
260,0,3359,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,6,2.8333333333333335,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
261,0,6722,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2.9166666666666665,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
262,0,4462,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,3,2.75,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
263,1,6171,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,3,11.25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
264,2,12303,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,5,14.583333333333334,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
265,1,7695,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,21,3,13.916666666666666,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
266,1,5684,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,14.083333333333334,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
267,1,8366,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,6,15.083333333333334,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
268,0,19630,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,2.25,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
269,1,13502,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,15.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
270,1,14781,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,12.916666666666666,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
271,1,6513,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,12,6,9.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
272,1,9929,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,12.25,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
273,2,18275,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6,6,7.666666666666667,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
274,1,4487,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,4,27.333333333333332,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
275,0,2754,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15,3,1.4166666666666667,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
276,0,2575,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,27,3,1.3333333333333333,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
277,1,8224,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,12,6,5.5,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
278,1,8991,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,3,11.75,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
279,0,5000,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,3.25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
280,1,8529,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,6,24.916666666666668,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
281,1,14042,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,27.333333333333332,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
282,0,4030,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,5,2.9166666666666665,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
283,1,10844,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,17.083333333333332,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
284,0,4804,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,2.6666666666666665,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
285,1,7308,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,27,5,8.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
286,0,4823,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,5,3.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
287,1,10262,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,27.583333333333332,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
288,1,12898,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,5,7.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
289,2,12778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,3,22.916666666666668,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
290,1,14871,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,8.583333333333334,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
